record_id_1,record_id_2,true_agent_id_1,true_agent_id_2,is_true_match,similarity_score,pair_key,splink_score,final_score,decision
REC00253,REC00351,0536a971,c6fd6583,0,0.8253,REC00253_REC00351,0.0,0.3301,KEEP_SEPARATE
REC00111,REC00112,0bb60a42,0bb60a42,1,0.9359,REC00111_REC00112,0.9993190539568642,0.974,AUTO_MERGE
REC00356,REC00400,a8230180,4c2b17c5,0,0.8622,REC00356_REC00400,0.0,0.3449,KEEP_SEPARATE
REC00039,REC00083,9f3737b4,1976f586,0,0.6703,REC00039_REC00083,0.0,0.2681,KEEP_SEPARATE
REC00073,REC00202,73d3c316,2f145e59,0,0.8124,REC00073_REC00202,0.0,0.325,KEEP_SEPARATE
REC00093,REC00251,c633550d,0536a971,0,0.8319,REC00093_REC00251,0.0,0.3328,KEEP_SEPARATE
REC00221,REC00222,3ab28108,3ab28108,1,0.9735,REC00221_REC00222,0.9999992316688973,0.9894,AUTO_MERGE
REC00271,REC00272,6f1246e8,497d833b,0,0.7726,REC00271_REC00272,0.0,0.309,KEEP_SEPARATE
REC00246,REC00456,dad98f26,f9c6692f,0,0.776,REC00246_REC00456,0.0,0.3104,KEEP_SEPARATE
REC00178,REC00409,4268ac48,eb031af7,0,0.6891,REC00178_REC00409,0.0,0.2756,KEEP_SEPARATE
REC00103,REC00104,674ba110,674ba110,1,0.974,REC00103_REC00104,0.9999854662612274,0.9896,AUTO_MERGE
REC00013,REC00454,7efcda5f,4766ebcf,0,0.6985,REC00013_REC00454,0.0,0.2794,KEEP_SEPARATE
REC00326,REC00328,d7b25460,233e2116,0,0.752,REC00326_REC00328,0.0,0.3008,KEEP_SEPARATE
REC00252,REC00351,0536a971,c6fd6583,0,0.8415,REC00252_REC00351,0.0,0.3366,KEEP_SEPARATE
REC00080,REC00114,09b4f7da,7267e194,0,0.7784,REC00080_REC00114,0.0,0.3114,KEEP_SEPARATE
REC00057,REC00058,890a2409,890a2409,1,0.8283,REC00057_REC00058,0.9999999907817941,0.9313,LLM_REVIEW
REC00257,REC00258,470debc5,470debc5,1,0.9196,REC00257_REC00258,0.9999992316688973,0.9678,AUTO_MERGE
REC00050,REC00260,147086bd,b1917b7f,0,0.7101,REC00050_REC00260,0.0,0.284,KEEP_SEPARATE
REC00421,REC00503,45fde2fd,40beaa73,0,0.7906,REC00421_REC00503,0.0,0.3162,KEEP_SEPARATE
REC00029,REC00375,93f3392b,8d31fb99,0,0.7218,REC00029_REC00375,0.0,0.2887,KEEP_SEPARATE
REC00206,REC00413,9d89a813,bef634c3,0,0.7967,REC00206_REC00413,0.0,0.3187,KEEP_SEPARATE
REC00093,REC00253,c633550d,0536a971,0,0.8315,REC00093_REC00253,0.0,0.3326,KEEP_SEPARATE
REC00209,REC00440,2fef3194,101c3db2,0,0.7077,REC00209_REC00440,0.0,0.2831,KEEP_SEPARATE
REC00016,REC00230,3f5b2c93,7700fe54,0,0.7293,REC00016_REC00230,0.0,0.2917,KEEP_SEPARATE
REC00016,REC00151,3f5b2c93,652786fd,0,0.7256,REC00016_REC00151,0.0,0.2902,KEEP_SEPARATE
REC00142,REC00479,e2acc578,98ae74e1,0,0.8056,REC00142_REC00479,0.0,0.3222,KEEP_SEPARATE
REC00205,REC00270,9d89a813,0b826893,0,0.8374,REC00205_REC00270,0.0,0.335,KEEP_SEPARATE
REC00103,REC00364,674ba110,2505fb80,0,0.5235,REC00103_REC00364,0.0,0.2094,KEEP_SEPARATE
REC00408,REC00411,a8d6c0ca,f878be27,0,0.6767,REC00408_REC00411,0.0,0.2707,KEEP_SEPARATE
REC00021,REC00023,320a2e9c,320a2e9c,1,0.8383,REC00021_REC00023,0.9995339220987018,0.935,LLM_REVIEW
REC00015,REC00376,7efcda5f,1117e12c,0,0.4297,REC00015_REC00376,0.0,0.1719,KEEP_SEPARATE
REC00108,REC00436,0ca37c4a,81a4e285,0,0.7942,REC00108_REC00436,0.0,0.3177,KEEP_SEPARATE
REC00158,REC00263,526f8b59,2c1e48e2,0,0.7495,REC00158_REC00263,0.0,0.2998,KEEP_SEPARATE
REC00299,REC00300,4c883249,3b361239,0,0.9267,REC00299_REC00300,0.0,0.3707,KEEP_SEPARATE
REC00386,REC00422,1772f5f2,66356026,0,0.8255,REC00386_REC00422,0.0,0.3302,KEEP_SEPARATE
REC00016,REC00149,3f5b2c93,652786fd,0,0.7055,REC00016_REC00149,0.0,0.2822,KEEP_SEPARATE
REC00058,REC00160,890a2409,526f8b59,0,0.4586,REC00058_REC00160,0.0,0.1834,KEEP_SEPARATE
REC00020,REC00059,320a2e9c,dc1dfd2b,0,0.8045,REC00020_REC00059,0.0,0.3218,KEEP_SEPARATE
REC00227,REC00229,7700fe54,7700fe54,1,0.9556,REC00227_REC00229,0.9999992316688973,0.9822,AUTO_MERGE
REC00144,REC00358,35dcb509,c6e4d4b4,0,0.7207,REC00144_REC00358,0.0,0.2883,KEEP_SEPARATE
REC00228,REC00271,7700fe54,6f1246e8,0,0.731,REC00228_REC00271,0.0,0.2924,KEEP_SEPARATE
REC00248,REC00249,7278bd49,7278bd49,1,0.9955,REC00248_REC00249,0.9999992316688973,0.9982,AUTO_MERGE
REC00049,REC00050,147086bd,147086bd,1,0.8734,REC00049_REC00050,0.9999995678136094,0.9494,LLM_REVIEW
REC00267,REC00268,0b826893,0b826893,1,0.9931,REC00267_REC00268,0.9999992316688973,0.9972,AUTO_MERGE
REC00097,REC00098,f86fd551,f86fd551,1,0.9731,REC00097_REC00098,0.9993190539568642,0.9888,AUTO_MERGE
REC00110,REC00366,0c424b58,ab5a37f3,0,0.8365,REC00110_REC00366,0.0,0.3346,KEEP_SEPARATE
REC00014,REC00401,7efcda5f,8a6155a1,0,0.5008,REC00014_REC00401,0.0,0.2003,KEEP_SEPARATE
REC00195,REC00196,14a29624,14a29624,1,0.9816,REC00195_REC00196,0.9999992316688973,0.9926,AUTO_MERGE
REC00350,REC00470,33156aa0,2e3646d3,0,0.8691,REC00350_REC00470,0.0,0.3476,KEEP_SEPARATE
REC00073,REC00199,73d3c316,2f145e59,0,0.8124,REC00073_REC00199,0.0,0.325,KEEP_SEPARATE
REC00029,REC00283,93f3392b,2664b674,0,0.7176,REC00029_REC00283,0.0,0.287,KEEP_SEPARATE
REC00204,REC00268,9d89a813,0b826893,0,0.7876,REC00204_REC00268,0.0,0.315,KEEP_SEPARATE
REC00168,REC00205,3a87bc74,9d89a813,0,0.7786,REC00168_REC00205,0.0,0.3114,KEEP_SEPARATE
REC00149,REC00271,652786fd,6f1246e8,0,0.7003,REC00149_REC00271,0.0,0.2801,KEEP_SEPARATE
REC00153,REC00154,b280c279,b280c279,1,0.9438,REC00153_REC00154,0.9997483924577089,0.9774,AUTO_MERGE
REC00013,REC00113,7efcda5f,7267e194,0,0.7599,REC00013_REC00113,0.0,0.304,KEEP_SEPARATE
REC00243,REC00245,dad98f26,dad98f26,1,0.9821,REC00243_REC00245,0.9999992316688973,0.9928,AUTO_MERGE
REC00012,REC00080,7efcda5f,09b4f7da,0,0.7478,REC00012_REC00080,0.0,0.2991,KEEP_SEPARATE
REC00184,REC00430,2bfd4d1b,201bddfd,0,0.7945,REC00184_REC00430,0.0,0.3178,KEEP_SEPARATE
REC00102,REC00126,6fd09bcc,04d2ce15,0,0.7288,REC00102_REC00126,0.0,0.2915,KEEP_SEPARATE
REC00011,REC00436,1505862c,81a4e285,0,0.6573,REC00011_REC00436,0.0,0.2629,KEEP_SEPARATE
REC00192,REC00431,92a8c207,909d7d35,0,0.7648,REC00192_REC00431,0.0,0.3059,KEEP_SEPARATE
REC00073,REC00501,73d3c316,f62a77f3,0,0.7292,REC00073_REC00501,0.0,0.2917,KEEP_SEPARATE
REC00109,REC00349,0c424b58,33156aa0,0,0.824,REC00109_REC00349,0.0,0.3296,KEEP_SEPARATE
REC00031,REC00283,93f3392b,2664b674,0,0.7368,REC00031_REC00283,0.0,0.2947,KEEP_SEPARATE
REC00013,REC00081,7efcda5f,09b4f7da,0,0.887,REC00013_REC00081,0.0,0.3548,KEEP_SEPARATE
REC00016,REC00229,3f5b2c93,7700fe54,0,0.7007,REC00016_REC00229,0.0,0.2803,KEEP_SEPARATE
REC00102,REC00357,6fd09bcc,c6e4d4b4,0,0.9569,REC00102_REC00357,0.0,0.3828,KEEP_SEPARATE
REC00139,REC00155,9f3ddedd,952022d4,0,0.8081,REC00139_REC00155,0.0,0.3232,KEEP_SEPARATE
REC00191,REC00192,92a8c207,92a8c207,1,0.9943,REC00191_REC00192,0.9999992316688973,0.9977,AUTO_MERGE
REC00207,REC00440,2fef3194,101c3db2,0,0.6966,REC00207_REC00440,0.0,0.2786,KEEP_SEPARATE
REC00094,REC00251,c633550d,0536a971,0,0.8219,REC00094_REC00251,0.0,0.3288,KEEP_SEPARATE
REC00251,REC00254,0536a971,0536a971,1,0.9711,REC00251_REC00254,0.9999992316688973,0.9884,AUTO_MERGE
REC00008,REC00436,1505862c,81a4e285,0,0.8056,REC00008_REC00436,0.0,0.3222,KEEP_SEPARATE
REC00109,REC00365,0c424b58,ab5a37f3,0,0.8403,REC00109_REC00365,0.0,0.3361,KEEP_SEPARATE
REC00424,REC00441,2cada1a0,99fbb112,0,0.7794,REC00424_REC00441,0.0,0.3118,KEEP_SEPARATE
REC00017,REC00230,3f5b2c93,7700fe54,0,0.7072,REC00017_REC00230,0.0,0.2829,KEEP_SEPARATE
REC00017,REC00151,3f5b2c93,652786fd,0,0.6749,REC00017_REC00151,0.0,0.27,KEEP_SEPARATE
REC00152,REC00277,b280c279,f10919eb,0,0.6867,REC00152_REC00277,0.0,0.2747,KEEP_SEPARATE
REC00014,REC00461,7efcda5f,bbf3adb0,0,0.6514,REC00014_REC00461,0.0,0.2606,KEEP_SEPARATE
REC00162,REC00284,1a5a8d11,e0e6ff54,0,0.6217,REC00162_REC00284,0.0,0.2487,KEEP_SEPARATE
REC00141,REC00142,e2acc578,e2acc578,1,0.8805,REC00141_REC00142,0.9997483924577089,0.952,AUTO_MERGE
REC00151,REC00230,652786fd,7700fe54,0,0.8165,REC00151_REC00230,0.0,0.3266,KEEP_SEPARATE
REC00140,REC00141,e2acc578,e2acc578,1,0.873,REC00140_REC00141,0.9997483924577089,0.949,LLM_REVIEW
REC00143,REC00358,35dcb509,c6e4d4b4,0,0.6919,REC00143_REC00358,0.0,0.2768,KEEP_SEPARATE
REC00235,REC00236,f693dac2,f693dac2,1,0.962,REC00235_REC00236,0.9999992316688973,0.9848,AUTO_MERGE
REC00094,REC00253,c633550d,0536a971,0,0.8171,REC00094_REC00253,0.0,0.3268,KEEP_SEPARATE
REC00102,REC00125,6fd09bcc,04d2ce15,0,0.7221,REC00102_REC00125,0.0,0.2888,KEEP_SEPARATE
REC00023,REC00060,320a2e9c,dc1dfd2b,0,0.6466,REC00023_REC00060,0.0,0.2586,KEEP_SEPARATE
REC00465,REC00493,3dec995f,14196cae,0,0.8864,REC00465_REC00493,0.0,0.3546,KEEP_SEPARATE
REC00205,REC00398,9d89a813,62d17edf,0,0.6829,REC00205_REC00398,0.0,0.2732,KEEP_SEPARATE
REC00017,REC00149,3f5b2c93,652786fd,0,0.6703,REC00017_REC00149,0.0,0.2681,KEEP_SEPARATE
REC00092,REC00399,95685d55,620c3d39,0,0.6347,REC00092_REC00399,0.0,0.2539,KEEP_SEPARATE
REC00118,REC00402,214a02e4,2cc1a732,0,0.7764,REC00118_REC00402,0.0,0.3106,KEEP_SEPARATE
REC00102,REC00143,6fd09bcc,35dcb509,0,0.6927,REC00102_REC00143,0.0,0.2771,KEEP_SEPARATE
REC00006,REC00337,06093853,bcad6057,0,0.6751,REC00006_REC00337,0.0,0.27,KEEP_SEPARATE
REC00159,REC00263,526f8b59,2c1e48e2,0,0.746,REC00159_REC00263,0.0,0.2984,KEEP_SEPARATE
REC00009,REC00388,1505862c,161dbada,0,0.7904,REC00009_REC00388,0.0,0.3162,KEEP_SEPARATE
REC00131,REC00133,705a43fe,705a43fe,1,0.981,REC00131_REC00133,0.9999761133654689,0.9924,AUTO_MERGE
REC00150,REC00273,652786fd,0d30aa3a,0,0.7026,REC00150_REC00273,0.0,0.281,KEEP_SEPARATE
REC00267,REC00413,0b826893,bef634c3,0,0.6918,REC00267_REC00413,0.0,0.2767,KEEP_SEPARATE
REC00174,REC00390,3870904a,7f3057c9,0,0.5008,REC00174_REC00390,0.0,0.2003,KEEP_SEPARATE
REC00394,REC00438,35f714ee,ee30e678,0,0.7669,REC00394_REC00438,0.0,0.3068,KEEP_SEPARATE
REC00058,REC00408,890a2409,a8d6c0ca,0,0.6689,REC00058_REC00408,0.0,0.2676,KEEP_SEPARATE
REC00274,REC00275,c2844325,763c2d0e,0,0.7249,REC00274_REC00275,0.0,0.29,KEEP_SEPARATE
REC00196,REC00198,14a29624,14a29624,1,0.9816,REC00196_REC00198,0.9999992316688973,0.9926,AUTO_MERGE
REC00347,REC00348,bbdfca38,bbdfca38,1,1.0,REC00347_REC00348,0.9999999959030196,1.0,AUTO_MERGE
REC00085,REC00283,56254e57,2664b674,0,0.6685,REC00085_REC00283,0.0,0.2674,KEEP_SEPARATE
REC00373,REC00473,b21a78c0,f59e5278,0,0.9815,REC00373_REC00473,0.0,0.3926,KEEP_SEPARATE
REC00103,REC00362,674ba110,23198577,0,0.8885,REC00103_REC00362,0.0,0.3554,KEEP_SEPARATE
REC00350,REC00365,33156aa0,ab5a37f3,0,0.8677,REC00350_REC00365,0.0,0.3471,KEEP_SEPARATE
REC00195,REC00443,14a29624,c74d298c,0,0.9082,REC00195_REC00443,0.0,0.3633,KEEP_SEPARATE
REC00203,REC00268,9d89a813,0b826893,0,0.7876,REC00203_REC00268,0.0,0.315,KEEP_SEPARATE
REC00125,REC00358,04d2ce15,c6e4d4b4,0,0.6966,REC00125_REC00358,0.0,0.2786,KEEP_SEPARATE
REC00242,REC00427,6faeeebe,9a1cef10,0,0.7404,REC00242_REC00427,0.0,0.2962,KEEP_SEPARATE
REC00161,REC00162,1a5a8d11,1a5a8d11,1,0.9777,REC00161_REC00162,0.9997483924577089,0.9909,AUTO_MERGE
REC00094,REC00351,c633550d,c6fd6583,0,0.9683,REC00094_REC00351,0.0,0.3873,KEEP_SEPARATE
REC00017,REC00229,3f5b2c93,7700fe54,0,0.7791,REC00017_REC00229,0.0,0.3116,KEEP_SEPARATE
REC00127,REC00128,4faa03f8,4faa03f8,1,0.9873,REC00127_REC00128,0.9993190539568642,0.9945,AUTO_MERGE
REC00071,REC00201,73d3c316,2f145e59,0,0.842,REC00071_REC00201,0.0,0.3368,KEEP_SEPARATE
REC00018,REC00019,3f5b2c93,3f5b2c93,1,0.8201,REC00018_REC00019,0.9729213219516525,0.9118,LLM_REVIEW
REC00204,REC00205,9d89a813,9d89a813,1,0.9493,REC00204_REC00205,0.9999992316688973,0.9797,AUTO_MERGE
REC00074,REC00075,a370ca94,a370ca94,1,0.8488,REC00074_REC00075,0.9999998079171136,0.9395,LLM_REVIEW
REC00008,REC00108,1505862c,0ca37c4a,0,0.8012,REC00008_REC00108,0.0,0.3205,KEEP_SEPARATE
REC00322,REC00323,aa91e566,31f7f800,0,0.8693,REC00322_REC00323,0.0,0.3477,KEEP_SEPARATE
REC00117,REC00118,214a02e4,214a02e4,1,0.9847,REC00117_REC00118,0.9993190539568642,0.9935,AUTO_MERGE
REC00012,REC00113,7efcda5f,7267e194,0,0.8311,REC00012_REC00113,0.0,0.3324,KEEP_SEPARATE
REC00048,REC00259,147086bd,b1917b7f,0,0.8889,REC00048_REC00259,0.0,0.3556,KEEP_SEPARATE
REC00301,REC00303,711a10bd,99b05848,0,0.7422,REC00301_REC00303,0.0,0.2969,KEEP_SEPARATE
REC00009,REC00010,1505862c,1505862c,1,0.809,REC00009_REC00010,0.9514530883162187,0.8945,LLM_REVIEW
REC00101,REC00126,6fd09bcc,04d2ce15,0,0.7364,REC00101_REC00126,0.0,0.2946,KEEP_SEPARATE
REC00102,REC00145,6fd09bcc,35dcb509,0,0.719,REC00102_REC00145,0.0,0.2876,KEEP_SEPARATE
REC00012,REC00114,7efcda5f,7267e194,0,0.8208,REC00012_REC00114,0.0,0.3283,KEEP_SEPARATE
REC00206,REC00269,9d89a813,0b826893,0,0.7869,REC00206_REC00269,0.0,0.3148,KEEP_SEPARATE
REC00020,REC00023,320a2e9c,320a2e9c,1,0.8305,REC00020_REC00023,0.0,0.3322,KEEP_SEPARATE
REC00029,REC00085,93f3392b,56254e57,0,0.7856,REC00029_REC00085,0.0,0.3142,KEEP_SEPARATE
REC00045,REC00047,18ed0618,18ed0618,1,0.8209,REC00045_REC00047,0.9999999907817941,0.9284,LLM_REVIEW
REC00254,REC00352,0536a971,c6fd6583,0,0.8255,REC00254_REC00352,0.0,0.3302,KEEP_SEPARATE
REC00115,REC00116,f8c400df,f8c400df,1,0.9407,REC00115_REC00116,0.9993190539568642,0.9759,AUTO_MERGE
REC00101,REC00357,6fd09bcc,c6e4d4b4,0,0.9536,REC00101_REC00357,0.0,0.3814,KEEP_SEPARATE
REC00368,REC00457,f3dc5606,cb648486,0,0.8305,REC00368_REC00457,0.0,0.3322,KEEP_SEPARATE
REC00010,REC00193,1505862c,92a8c207,0,0.6832,REC00010_REC00193,0.0,0.2733,KEEP_SEPARATE
REC00012,REC00081,7efcda5f,09b4f7da,0,0.9483,REC00012_REC00081,0.0,0.3793,KEEP_SEPARATE
REC00121,REC00490,5217f2f0,0681d3ab,0,0.7295,REC00121_REC00490,0.0,0.2918,KEEP_SEPARATE
REC00206,REC00267,9d89a813,0b826893,0,0.7869,REC00206_REC00267,0.0,0.3148,KEEP_SEPARATE
REC00109,REC00366,0c424b58,ab5a37f3,0,0.8403,REC00109_REC00366,0.0,0.3361,KEEP_SEPARATE
REC00183,REC00430,2bfd4d1b,201bddfd,0,0.8407,REC00183_REC00430,0.0,0.3363,KEEP_SEPARATE
REC00344,REC00358,d1703276,c6e4d4b4,0,0.811,REC00344_REC00358,0.0,0.3244,KEEP_SEPARATE
REC00220,REC00222,3ab28108,3ab28108,1,0.9784,REC00220_REC00222,0.9999992316688973,0.9914,AUTO_MERGE
REC00281,REC00282,5601e2e3,e53b0158,0,0.8774,REC00281_REC00282,0.0,0.351,KEEP_SEPARATE
REC00229,REC00271,7700fe54,6f1246e8,0,0.731,REC00229_REC00271,0.0,0.2924,KEEP_SEPARATE
REC00236,REC00373,f693dac2,b21a78c0,0,0.9559,REC00236_REC00373,0.0,0.3824,KEEP_SEPARATE
REC00168,REC00267,3a87bc74,0b826893,0,0.6162,REC00168_REC00267,0.0,0.2465,KEEP_SEPARATE
REC00149,REC00227,652786fd,7700fe54,0,0.8341,REC00149_REC00227,0.0,0.3336,KEEP_SEPARATE
REC00162,REC00285,1a5a8d11,53de962b,0,0.7015,REC00162_REC00285,0.0,0.2806,KEEP_SEPARATE
REC00031,REC00085,93f3392b,56254e57,0,0.7157,REC00031_REC00085,0.0,0.2863,KEEP_SEPARATE
REC00205,REC00206,9d89a813,9d89a813,1,0.9493,REC00205_REC00206,0.9999992316688973,0.9797,AUTO_MERGE
REC00463,REC00465,a7443fd6,3dec995f,0,0.7978,REC00463_REC00465,0.0,0.3191,KEEP_SEPARATE
REC00150,REC00230,652786fd,7700fe54,0,0.8131,REC00150_REC00230,0.0,0.3252,KEEP_SEPARATE
REC00150,REC00151,652786fd,652786fd,1,0.9884,REC00150_REC00151,0.9997483924577089,0.9952,AUTO_MERGE
REC00175,REC00390,3870904a,7f3057c9,0,0.5143,REC00175_REC00390,0.0,0.2057,KEEP_SEPARATE
REC00036,REC00039,9f3737b4,9f3737b4,1,0.7345,REC00036_REC00039,0.9729213219516525,0.8776,LLM_REVIEW
REC00144,REC00498,35dcb509,a40a921a,0,0.7447,REC00144_REC00498,0.0,0.2979,KEEP_SEPARATE
REC00169,REC00204,3a87bc74,9d89a813,0,0.7979,REC00169_REC00204,0.0,0.3192,KEEP_SEPARATE
REC00082,REC00084,1976f586,1976f586,1,0.8572,REC00082_REC00084,0.9999995678136094,0.9429,LLM_REVIEW
REC00150,REC00272,652786fd,497d833b,0,0.6573,REC00150_REC00272,0.0,0.2629,KEEP_SEPARATE
REC00028,REC00375,93f3392b,8d31fb99,0,0.6788,REC00028_REC00375,0.0,0.2715,KEEP_SEPARATE
REC00005,REC00100,06093853,69958d9c,0,0.9161,REC00005_REC00100,0.0,0.3664,KEEP_SEPARATE
REC00114,REC00471,7267e194,5b09ff21,0,0.7992,REC00114_REC00471,0.0,0.3197,KEEP_SEPARATE
REC00008,REC00010,1505862c,1505862c,1,0.8507,REC00008_REC00010,0.9514530883162187,0.9112,LLM_REVIEW
REC00072,REC00202,73d3c316,2f145e59,0,0.8336,REC00072_REC00202,0.0,0.3334,KEEP_SEPARATE
REC00013,REC00015,7efcda5f,7efcda5f,1,0.8083,REC00013_REC00015,0.9729213219516525,0.9071,LLM_REVIEW
REC00265,REC00266,2c1e48e2,2c1e48e2,1,0.9485,REC00265_REC00266,0.9999992316688973,0.9794,AUTO_MERGE
REC00101,REC00143,6fd09bcc,35dcb509,0,0.7033,REC00101_REC00143,0.0,0.2813,KEEP_SEPARATE
REC00143,REC00145,35dcb509,35dcb509,1,0.925,REC00143_REC00145,0.9999761133654689,0.97,AUTO_MERGE
REC00143,REC00144,35dcb509,35dcb509,1,0.9223,REC00143_REC00144,0.9997483924577089,0.9688,AUTO_MERGE
REC00033,REC00035,c05b71f2,c05b71f2,1,0.8916,REC00033_REC00035,0.9995339220987018,0.9564,AUTO_MERGE
REC00338,REC00434,bcad6057,e810e9af,0,0.9933,REC00338_REC00434,0.0,0.3973,KEEP_SEPARATE
REC00060,REC00061,dc1dfd2b,dc1dfd2b,1,0.8418,REC00060_REC00061,0.9999995678136094,0.9367,LLM_REVIEW
REC00294,REC00295,34a68c7a,03e39c9a,0,0.9073,REC00294_REC00295,0.0,0.3629,KEEP_SEPARATE
REC00091,REC00092,95685d55,95685d55,1,0.9731,REC00091_REC00092,0.9993190539568642,0.9888,AUTO_MERGE
REC00327,REC00328,62e85254,233e2116,0,0.901,REC00327_REC00328,0.0,0.3604,KEEP_SEPARATE
REC00203,REC00413,9d89a813,bef634c3,0,0.7967,REC00203_REC00413,0.0,0.3187,KEEP_SEPARATE
REC00247,REC00250,7278bd49,7278bd49,1,0.9907,REC00247_REC00250,0.9999992316688973,0.9963,AUTO_MERGE
REC00154,REC00277,b280c279,f10919eb,0,0.7379,REC00154_REC00277,0.0,0.2952,KEEP_SEPARATE
REC00020,REC00060,320a2e9c,dc1dfd2b,0,0.7627,REC00020_REC00060,0.0,0.3051,KEEP_SEPARATE
REC00062,REC00063,9167a920,9167a920,1,0.8199,REC00062_REC00063,0.9999998079171136,0.928,LLM_REVIEW
REC00160,REC00266,526f8b59,2c1e48e2,0,0.7594,REC00160_REC00266,0.0,0.3038,KEEP_SEPARATE
REC00451,REC00497,04cc7a2b,9e8f83c1,0,0.9299,REC00451_REC00497,0.0,0.372,KEEP_SEPARATE
REC00405,REC00450,9311dcf3,44d9f5d5,0,0.8083,REC00405_REC00450,0.0,0.3233,KEEP_SEPARATE
REC00207,REC00209,2fef3194,2fef3194,1,0.9041,REC00207_REC00209,0.9999992316688973,0.9616,AUTO_MERGE
REC00152,REC00258,b280c279,470debc5,0,0.5815,REC00152_REC00258,0.0,0.2326,KEEP_SEPARATE
REC00028,REC00283,93f3392b,2664b674,0,0.8,REC00028_REC00283,0.0,0.32,KEEP_SEPARATE
REC00176,REC00177,4268ac48,4268ac48,1,0.9604,REC00176_REC00177,0.9997483924577089,0.984,AUTO_MERGE
REC00182,REC00184,2bfd4d1b,2bfd4d1b,1,0.9619,REC00182_REC00184,0.9999761133654689,0.9847,AUTO_MERGE
REC00215,REC00216,dbb0963b,dbb0963b,1,0.9874,REC00215_REC00216,0.9999992316688973,0.995,AUTO_MERGE
REC00314,REC00315,7b4d63e1,40fd2125,0,0.9055,REC00314_REC00315,0.0,0.3622,KEEP_SEPARATE
REC00058,REC00411,890a2409,f878be27,0,0.5902,REC00058_REC00411,0.0,0.2361,KEEP_SEPARATE
REC00170,REC00171,5c62f438,5c62f438,1,0.9709,REC00170_REC00171,0.9997483924577089,0.9882,AUTO_MERGE
REC00269,REC00270,0b826893,0b826893,1,0.9931,REC00269_REC00270,0.9999992316688973,0.9972,AUTO_MERGE
REC00057,REC00159,890a2409,526f8b59,0,0.4629,REC00057_REC00159,0.0,0.1852,KEEP_SEPARATE
REC00049,REC00262,147086bd,b1917b7f,0,0.7481,REC00049_REC00262,0.0,0.2992,KEEP_SEPARATE
REC00197,REC00198,14a29624,14a29624,1,0.9418,REC00197_REC00198,0.9999992316688973,0.9767,AUTO_MERGE
REC00259,REC00260,b1917b7f,b1917b7f,1,0.9937,REC00259_REC00260,0.9999992316688973,0.9975,AUTO_MERGE
REC00167,REC00204,3a87bc74,9d89a813,0,0.8644,REC00167_REC00204,0.0,0.3458,KEEP_SEPARATE
REC00125,REC00144,04d2ce15,35dcb509,0,0.8607,REC00125_REC00144,0.0,0.3443,KEEP_SEPARATE
REC00150,REC00229,652786fd,7700fe54,0,0.7918,REC00150_REC00229,0.0,0.3167,KEEP_SEPARATE
REC00121,REC00386,5217f2f0,1772f5f2,0,0.8408,REC00121_REC00386,0.0,0.3363,KEEP_SEPARATE
REC00207,REC00208,2fef3194,2fef3194,1,0.926,REC00207_REC00208,0.9999992316688973,0.9704,AUTO_MERGE
REC00072,REC00199,73d3c316,2f145e59,0,0.8336,REC00072_REC00199,0.0,0.3334,KEEP_SEPARATE
REC00033,REC00034,c05b71f2,c05b71f2,1,0.9372,REC00033_REC00034,0.9996539833713629,0.9747,AUTO_MERGE
REC00101,REC00145,6fd09bcc,35dcb509,0,0.7347,REC00101_REC00145,0.0,0.2939,KEEP_SEPARATE
REC00070,REC00368,045e1c8f,f3dc5606,0,0.8242,REC00070_REC00368,0.0,0.3297,KEEP_SEPARATE
REC00010,REC00191,1505862c,92a8c207,0,0.6761,REC00010_REC00191,0.0,0.2704,KEEP_SEPARATE
REC00050,REC00261,147086bd,b1917b7f,0,0.6702,REC00050_REC00261,0.0,0.2681,KEEP_SEPARATE
REC00143,REC00498,35dcb509,a40a921a,0,0.7065,REC00143_REC00498,0.0,0.2826,KEEP_SEPARATE
REC00267,REC00269,0b826893,0b826893,1,1.0,REC00267_REC00269,0.9999999836120786,1.0,AUTO_MERGE
REC00135,REC00347,862781a0,bbdfca38,0,0.7798,REC00135_REC00347,0.0,0.3119,KEEP_SEPARATE
REC00097,REC00288,f86fd551,f0dc3415,0,0.6197,REC00097_REC00288,0.0,0.2479,KEEP_SEPARATE
REC00013,REC00014,7efcda5f,7efcda5f,1,0.8635,REC00013_REC00014,0.9729213219516525,0.9292,LLM_REVIEW
REC00049,REC00259,147086bd,b1917b7f,0,0.7517,REC00049_REC00259,0.0,0.3007,KEEP_SEPARATE
REC00031,REC00282,93f3392b,e53b0158,0,0.7763,REC00031_REC00282,0.0,0.3105,KEEP_SEPARATE
REC00215,REC00484,dbb0963b,ec78a5f8,0,0.8655,REC00215_REC00484,0.0,0.3462,KEEP_SEPARATE
REC00171,REC00172,5c62f438,5c62f438,1,0.9712,REC00171_REC00172,0.9997483924577089,0.9883,AUTO_MERGE
REC00081,REC00113,09b4f7da,7267e194,0,0.8073,REC00081_REC00113,0.0,0.3229,KEEP_SEPARATE
REC00013,REC00425,7efcda5f,bd503f5d,0,0.7455,REC00013_REC00425,0.0,0.2982,KEEP_SEPARATE
REC00020,REC00021,320a2e9c,320a2e9c,1,0.9088,REC00020_REC00021,0.9514530883162187,0.9344,LLM_REVIEW
REC00056,REC00159,890a2409,526f8b59,0,0.4839,REC00056_REC00159,0.0,0.1936,KEEP_SEPARATE
